"logFC","AveExpr","t","P.Value","adj.P.Val","B","GeneSymbol","GeneName","significance","negLog10FDR"
-1.5849,-4.7164,-36.8587838625479,4.20309019230076e-07,7.22598369106136e-05,7.65140503109074,"CALCB","calcitonin related polypeptide beta","Down",4.14110302296313
-1.5849,-4.7164,-36.8587838625479,4.20309019230076e-07,7.22598369106136e-05,7.65140503109074,"CSRP3","cysteine and glycine rich protein 3","Down",4.14110302296313
-1.5849,-4.7164,-36.8587838625479,4.20309019230076e-07,7.22598369106136e-05,7.65140503109074,"SLC22A16","solute carrier family 22 member 16","Down",4.14110302296313
1.5849,-4.1881,36.8587838625479,4.20309019230078e-07,7.22598369106136e-05,7.65140503109073,"LOC101929485","uncharacterized LOC101929485","Up",4.14110302296313
1.5849,-4.1881,36.8587838625479,4.20309019230078e-07,7.22598369106136e-05,7.65140503109073,"MIR8075","microRNA 8075","Up",4.14110302296313
1.5849,-4.1881,36.8587838625479,4.20309019230078e-07,7.22598369106136e-05,7.65140503109073,"LOC105370047","uncharacterized LOC105370047","Up",4.14110302296313
1.5849,-4.1881,36.8587838625479,4.20309019230078e-07,7.22598369106136e-05,7.65140503109073,"LOC105372140","uncharacterized LOC105372140","Up",4.14110302296313
1.5849,-4.1881,36.8587838625479,4.20309019230078e-07,7.22598369106136e-05,7.65140503109073,"LOC105373209","uncharacterized LOC105373209","Up",4.14110302296313
1.5849,-4.1881,36.8587838625479,4.20309019230078e-07,7.22598369106136e-05,7.65140503109073,"LOC107984308","uncharacterized LOC107984308","Up",4.14110302296313
1.5849,-4.1881,36.8587838625479,4.20309019230078e-07,7.22598369106136e-05,7.65140503109073,"LOC124903964","uncharacterized LOC124903964","Up",4.14110302296313
1.5849,-4.1881,36.8587838625479,4.20309019230078e-07,7.22598369106136e-05,7.65140503109073,"RTL1","retrotransposon Gag like 1","Up",4.14110302296313
1.5849,-4.1881,36.8587838625479,4.20309019230078e-07,7.22598369106136e-05,7.65140503109073,"SGCD","sarcoglycan delta","Up",4.14110302296313
1.5849,-4.1881,36.8587838625479,4.20309019230078e-07,7.22598369106136e-05,7.65140503109073,"ASXL3","ASXL transcriptional regulator 3","Up",4.14110302296313
-1.5928,-4.71376666666667,-36.8497248271884,4.20806446442671e-07,7.22598369106136e-05,7.65031981479319,"LOC124904196","uncharacterized LOC124904196","Down",4.14110302296313
-1.5928,-4.71376666666667,-36.8497248271884,4.20806446442673e-07,7.22598369106136e-05,7.65031981479318,"LOC124901348","uncharacterized LOC124901348","Down",4.14110302296313
2.34805,4.81316666666667,36.6865226693929,4.29890654324625e-07,7.34050367839475e-05,7.63070182474865,"KCNJ3","potassium inwardly rectifying channel subfamily J member 3","Up",4.13427413936968
2.6351,3.26058333333333,36.2957582743102,4.52621181640407e-07,7.68545709205504e-05,7.58320524129963,"TSPAN5","tetraspanin 5","Up",4.11433029776035
-3.581225,1.77211666666667,-36.1102361848491,4.63919499715145e-07,7.83353848574562e-05,7.56039312464843,"CCN2","cellular communication network factor 2","Down",4.10604201856785
2.075475,4.686,35.9793643330431,4.72094645715534e-07,7.92753848722539e-05,7.54419800855072,"B4GALNT1","beta-1,4-N-acetyl-galactosaminyltransferase 1","Up",4.1008616408494
-1.60745,-4.70888333333333,-35.881180839792,4.78342149351368e-07,7.98831389416785e-05,7.53199170663663,"ATP13A4-AS1","ATP13A4 antisense RNA 1","Down",4.09754487822464
1.949725,6.24521666666667,35.0748621945923,5.33609546615432e-07,8.86258391247511e-05,7.42988846087474,"NCAM2","neural cell adhesion molecule 2","Up",4.05243963981425
-1.7361,-4.666,-34.8344062499691,5.51562024784457e-07,9.11096531592326e-05,7.39878401759757,"SPANXC","SPANX family member C","Down",4.0404356066528
-1.830925,-2.30691666666667,-33.9846208156789,6.21130583383639e-07,0.000102046718656012,7.28635898709817,"BHMT","betaine--homocysteine S-methyltransferase","Down",3.99120095559758
-1.6226,-4.70383333333333,-33.9024703219042,6.28402368447732e-07,0.000102686352616131,7.27527944978737,"KIAA0087","KIAA0087 lncRNA","Down",3.98848727185888
-1.6267,-4.70246666666667,-33.2606330546968,6.88898568442512e-07,0.000111969963044073,7.18739513507334,"LOC107984151","uncharacterized LOC107984151","Down",3.95089846513125
1.529075,5.31123333333333,32.6605603251522,7.5192241286983e-07,0.000121563456472158,7.10305711844464,"BAMBI","BMP and activin membrane bound inhibitor","Up",3.91519695991289
-2.777025,2.4884,-32.6159855989027,7.56875890010577e-07,0.000121716856089849,7.09670643845562,"AFAP1L2","actin filament associated protein 1 like 2","Down",3.91464927386615
-3.05765,4.34326666666667,-32.3921472001906,7.82354018829669e-07,0.000125151937096363,7.0646329871149,"SLC7A11","solute carrier family 7 member 11","Down",3.9025624240122
2.695175,0.586033333333333,32.2080095672077,8.04092143038439e-07,0.000127955898405813,7.0380178397343,"PIK3C2G","phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 gamma","Up",3.89293968956536
6.14655,5.96495,32.1515282952052,8.10905513005221e-07,0.000128368032095212,7.02981201307858,"IFIT1","interferon induced protein with tetratricopeptide repeats 1","Up",3.89154311655711
1.650925,3.64251666666667,31.7154729124865,8.65920133902204e-07,0.000136292260477441,6.96578652064387,"TRIB2","tribbles pseudokinase 2","Up",3.86552880540798
1.73935,7.32361666666667,31.6849921280347,8.69931517162056e-07,0.000136292260477441,6.96126599590045,"KYNU","kynureninase","Up",3.86552880540798
1.423675,6.75841666666667,31.3675904892059,9.13063992916334e-07,0.000142315189185687,6.9138375224422,"TSKU","tsukushi, small leucine rich proteoglycan","Up",3.84674874554121
-1.63825,-4.69861666666667,-31.3342733492012,9.17739589405626e-07,0.000142315189185687,6.90882112424223,"SIRPG-AS1","SIRPG antisense RNA 1","Down",3.84674874554121
3.027925,1.95301666666667,30.8400308211855,9.90612038144949e-07,0.000152835849174506,6.833544956163,"KMO","kynurenine 3-monooxygenase","Up",3.81577476570416
-1.585875,5.99175,-30.6603590843459,1.01882090076324e-06,0.000156394153827262,6.8057744422709,"DDIT4","DNA damage inducible transcript 4","Down",3.80577948534276
-1.6424,-4.69723333333333,-30.6230121735119,1.02480551954072e-06,0.000156522306336285,6.79997447578293,"LOC112268400","uncharacterized LOC112268400","Down",3.80542376145023
2.50235,3.86123333333333,30.3792278772065,1.06492975117274e-06,0.000161321720172855,6.76187977721865,"MAPK8IP2","mitogen-activated protein kinase 8 interacting protein 2","Up",3.79230715575941
3.41165,2.17698333333333,30.3678735562982,1.06684430330801e-06,0.000161321720172855,6.76009551024698,"KCNK2","potassium two pore domain channel subfamily K member 2","Up",3.79230715575941
1.582525,4.05321666666667,30.0728979587478,1.11806967879276e-06,0.000167599390390207,6.71342639791847,"NXPE3","neurexophilin and PC-esterase domain family member 3","Up",3.77572756536356
1.40855,4.33808333333333,30.0655233537096,1.11938791370705e-06,0.000167599390390207,6.71225180280783,"MORN2","MORN repeat containing 2","Up",3.77572756536356
-2.12975,5.30856666666667,-29.9425727521753,1.14164441511908e-06,0.000170093825260438,6.69261196833218,"CAV1","caveolin 1","Down",3.76931145184301
2.5948,4.14311666666667,29.898566619862,1.14973986995778e-06,0.000170265831575681,6.68555639663424,"GJA1","gap junction protein alpha 1","Up",3.76887249617701
-1.344525,7.09005,-29.8755436545957,1.15400280662599e-06,0.000170265831575681,6.6818595767972,"SLC7A1","solute carrier family 7 member 1","Down",3.76887249617701
3.819975,3.2297,29.8368098237115,1.16121787480328e-06,0.000170502686409521,6.67563148505294,"S100A7","S100 calcium binding protein A7","Up",3.76826877395219
-3.016525,1.30508333333333,-29.7236156965399,1.18261692419815e-06,0.000172809898048455,6.65736898053092,"LDLRAD4","low density lipoprotein receptor class A domain containing 4","Down",3.76243138601965
-3.04185,-4.23075,-29.5962951654606,1.20725773412539e-06,0.000175566466846924,6.63671667356901,"LOC107987389","family with sequence similarity 230-like","Down",3.75555843065112
-1.86425,-0.760783333333333,-29.5230618148096,1.22171143955206e-06,0.000176822369017835,6.62478425883386,"LOC105376810","uncharacterized LOC105376810","Down",3.75246279516853
1.99445,5.37938333333333,29.4719983026357,1.23191319899175e-06,0.000177453885166612,6.61644091191171,"PCDH10","protocadherin 10","Up",3.75091448779032
1.4274,4.42495,29.3188834239142,1.26312530489405e-06,0.000181091653381839,6.59130819816137,"HSPB8","heat shock protein family B (small) member 8","Up",3.7421015661064
-1.376225,8.02031666666667,-29.1249300486462,1.30404322329986e-06,0.00018608023346937,6.55922232254715,"ZMYND8","zinc finger MYND-type containing 8","Down",3.73029975771883
-1.45675,5.09593333333333,-28.9502516340866,1.34227021095033e-06,0.000190640003699179,6.5300834589475,"ATP8B2","ATPase phospholipid transporting 8B2","Down",3.71978596223455
2.61845,3.41003333333333,28.4569489391063,1.45775720783784e-06,0.00020607940732569,6.44653348988915,"LIN7A","lin-7 homolog A, crumbs cell polarity complex component","Up",3.6859654033282
3.781425,8.33045,28.2571014060626,1.50793377869066e-06,0.000211796444761733,6.41214577657379,"OAS3","2'-5'-oligoadenylate synthetase 3","Up",3.67408133428198
-1.838525,2.54301666666667,-28.2407335418339,1.51213491193315e-06,0.000211796444761733,6.40931535491278,"PSCA","prostate stem cell antigen","Down",3.67408133428198
-1.5676,4.23513333333333,-28.185538936688,1.52640614045591e-06,0.000212616273996553,6.39975507053183,"GPX8","glutathione peroxidase 8 (putative)","Down",3.67240349693216
-1.2727,4.77843333333333,-28.1641551144633,1.53197881178012e-06,0.000212616273996553,6.39604463438433,"PARVA","parvin alpha","Down",3.67240349693216
1.30155,3.8992,27.9487122530008,1.58951539893594e-06,0.000219347592815707,6.35845693167463,"CDC25A","cell division cycle 25A","Up",3.65886712730687
-2.56975,5.28143333333333,-27.9289810527337,1.59491406238966e-06,0.000219347592815707,6.3549957428828,"ASNS","asparagine synthetase (glutamine-hydrolyzing)","Down",3.65886712730687
1.868375,4.66713333333333,27.6349048745169,1.67805871547356e-06,0.000229742867559025,6.30303258731866,"ENTPD8","ectonucleoside triphosphate diphosphohydrolase 8","Up",3.63875796254399
1.88175,3.70945,27.6089455544255,1.68564648339714e-06,0.000229746812629474,6.29841136822335,"P2RX2","purinergic receptor P2X 2","Up",3.63875050504319
1.819625,3.30393333333333,27.5762279111619,1.69526870255489e-06,0.000230026772077917,6.29257907811365,"CASP10","caspase 10","Up",3.6382216148995
-3.2195,3.92056666666667,-27.4579872884877,1.73059999844644e-06,0.000233777139345693,6.27142695224079,"MUC16","mucin 16, cell surface associated","Down",3.63119795998956
2.169175,6.67371666666667,27.3557249246061,1.76187516073405e-06,0.000236948821395357,6.25303865805011,"IRF9","interferon regulatory factor 9","Up",3.62534544717883
6.4027,4.45826666666667,27.2089684049149,1.80795804122808e-06,0.00024207522777571,6.22649516786196,"DDX60","DExD/H-box helicase 60","Up",3.61604965083404
-2.53185,-4.40075,-27.1331042204343,1.83234973690414e-06,0.000244265078523967,6.21270187462211,"OR2A42","olfactory receptor family 2 subfamily A member 42","Down",3.61213861771101
-1.59485,5.20246666666667,-26.8861230167936,1.91455548011036e-06,0.00025410916708504,6.16745357910103,"RAB27B","RAB27B, member RAS oncogene family","Down",3.59497966732808
-1.6652,-4.68963333333333,-26.8268976071719,1.93492494226907e-06,0.000255696124762288,6.15652440279261,"LOC124903917","uncharacterized LOC124903917","Down",3.59227585393341
-2.80265,7.45051666666667,-26.709762670385,1.97598640722539e-06,0.00025999190849008,6.13481827790989,"MUC5AC","mucin 5AC, oligomeric mucus/gel-forming","Down",3.58504016800146
1.89035,5.19108333333333,26.6768008311718,1.98773006695632e-06,0.000260409774375303,6.12868835805542,"L1CAM","L1 cell adhesion molecule","Up",3.58434271873061
-1.773225,3.86755,-26.6239632062582,2.00673120106436e-06,0.000260723907919198,6.11884206067033,"MPPED2","metallophosphoesterase domain containing 2","Down",3.58381914297317
1.195425,7.28405,26.622434631455,2.00728414993395e-06,0.000260723907919198,6.11855684186057,"ITPK1","inositol-tetrakisphosphate 1-kinase","Up",3.58381914297317
-1.807575,3.10385,-26.5476095796616,2.03457753564159e-06,0.00026314446646081,6.10456971014203,"AHNAK2","AHNAK nucleoprotein 2","Down",3.57980575812173
1.527325,7.97151666666667,26.4804339069288,2.05946279790952e-06,0.000265234374066364,6.09196989079919,"CA12","carbonic anhydrase 12","Up",3.57637019256008
2.701475,3.39923333333333,26.4107251431474,2.08567560329076e-06,0.000267476895723289,6.07885213139147,"SLC5A8","solute carrier family 5 member 8","Up",3.572713725767
2.24135,-3.75046666666667,26.3865415121581,2.09486333591225e-06,0.0002675263707215,6.07429103983409,"LOC105379882","uncharacterized LOC105379882","Up",3.57263340207507
3.094675,5.24001666666667,26.3631395611322,2.10380060414015e-06,0.000267543579758309,6.06987234491989,"TAP2","transporter 2, ATP binding cassette subfamily B member","Up",3.57260546632678
1.7248,-0.799283333333333,26.0826181528271,2.21459536269861e-06,0.000280460047724423,6.0165169257407,"FLACC1","flagellum associated containing coiled-coil domains 1","Up",3.55212899639932
-1.601275,4.54228333333333,-25.9512323085334,2.26890170140262e-06,0.000286145221213408,5.99127830820409,"KIAA1549","KIAA1549","Down",3.54341350265784
3.78225,-2.25785,25.7118170534146,2.37205044568357e-06,0.000297917773744241,5.94487303395196,"LOC107987171","uncharacterized LOC107987171","Up",3.52590358604718
2.9319,-0.8355,25.4507492773804,2.49104637481726e-06,0.000311575570025497,5.89365119521754,"UBE2QL1","ubiquitin conjugating enzyme E2 Q family like 1","Up",3.50643660176666
-1.46875,3.04513333333333,-25.3644208061709,2.53197057330157e-06,0.000315396367233311,5.87656916372811,"LOC124902486","uncharacterized LOC124902486","Down",3.50114331322529
-2.556225,7.3684,-25.3062933168846,2.55998315731018e-06,0.000317584196258309,5.86502653684966,"IGFBP5","insulin like growth factor binding protein 5","Down",3.49814111722913
1.38515,5.20128333333333,25.2096317012554,2.60739818280282e-06,0.000321541508981089,5.84575890137899,"SFXN5","sideroflexin 5","Up",3.4927629544418
1.6192,2.93136666666667,25.1694066807463,2.62744124195942e-06,0.000321541508981089,5.8377137783893,"PLIN5","perilipin 5","Up",3.4927629544418
-1.969625,3.86596666666667,-25.1582470201906,2.63303469176073e-06,0.000321541508981089,5.83547898722692,"ANTXR1","ANTXR cell adhesion molecule 1","Down",3.4927629544418
1.327825,7.69916666666667,25.1559282361631,2.63419871475591e-06,0.000321541508981089,5.83501448212924,"CLU","clusterin","Up",3.4927629544418
1.75395,3.33365,25.102736173013,2.66107216112991e-06,0.00032352250906153,5.82434430879124,"MLLT11","MLLT11 transcription factor 7 cofactor","Up",3.49009549792839
-1.19385,3.36895,-25.0071486414886,2.71020021620339e-06,0.000328182571200342,5.80509916952695,"TGFBI","transforming growth factor beta induced","Down",3.48388448675795
2.254225,4.30876666666667,24.8187593925689,2.81026584156429e-06,0.000338364946663336,5.76690212488342,"SLC1A1","solute carrier family 1 member 1","Up",3.47061463457866
1.968,4.1749,24.8071925645968,2.81655364564796e-06,0.000338364946663336,5.76454522526321,"WIPF1","WAS/WASL interacting protein family member 1","Up",3.47061463457866
1.794475,4.86926666666667,24.5704061759017,2.94907999562715e-06,0.000352891092075164,5.7159971394032,"IFI30","IFI30 lysosomal thiol reductase","Up",3.45235930426805
2.0813,1.61853333333333,24.5428548781836,2.96498371062524e-06,0.000353402803532327,5.71031096040799,"APOE","apolipoprotein E","Up",3.45173000957235
2.60885,5.82158333333333,24.2988610758704,3.11043655056346e-06,0.000369291439522757,5.65960997747468,"HERC6","HECT and RLD domain containing E3 ubiquitin protein ligase family member 6","Up",3.4326307595332
-1.209775,6.44048333333333,-24.2419194564611,3.14561034252351e-06,0.000370649913734762,5.64768793999825,"KLF3","KLF transcription factor 3","Down",3.43103609662013
-1.0758,-3.3012,-24.2408616877629,3.14626826819664e-06,0.000370649913734762,5.64746614787312,"DIPK1C","divergent protein kinase domain 1C","Down",3.43103609662013
1.553325,4.254,24.1697326250013,3.19089333553848e-06,0.000374455644943462,5.63252466128831,"MICB","MHC class I polypeptide-related sequence B","Up",3.42659961801027
3.5732,5.22088333333333,24.1287579755449,3.21694654844699e-06,0.000375976564710766,5.62389305664462,"PARP12","poly(ADP-ribose) polymerase family member 12","Up",3.42483922457763
1.8811,3.51901666666667,24.1105690417929,3.22859391292722e-06,0.000375976564710766,5.62005569080618,"CTNND2","catenin delta 2","Up",3.42483922457763
1.158125,5.30588333333333,23.8629729959955,3.39231461588786e-06,0.000393534390974411,5.56746617092399,"H19","H19 imprinted maternally expressed transcript","Up",3.40501730864729
1.100575,5.90446666666667,23.7772558795692,3.45131509754271e-06,0.000398856544010317,5.54910492280309,"NFKBIZ","NFKB inhibitor zeta","Up",3.39918327811631
1.566475,5.15011666666667,23.5931292251929,3.58229046111355e-06,0.000412424758617747,5.50939062434653,"TRIM16L","tripartite motif containing 16 like (pseudogene)","Up",3.38465527110842
2.10945,4.853,23.4969109508923,3.65311607919573e-06,0.000418991736268208,5.48848766802501,"IRF7","interferon regulatory factor 7","Up",3.37779454249554
-1.3981,3.45963333333333,-23.4261401037418,3.70628931191133e-06,0.000423316692433953,5.47304688445008,"B3GALT5","beta-1,3-galactosyltransferase 5","Down",3.37333460587274
-1.17025,7.21153333333333,-23.409824630507,3.71867989997583e-06,0.000423316692433953,5.46947918204851,"GARS1","glycyl-tRNA synthetase 1","Down",3.37333460587274
1.0202,9.38478333333333,23.3350531084715,3.77610717196463e-06,0.000428058921403466,5.45309042880727,"G6PD","glucose-6-phosphate dehydrogenase","Up",3.36849644715702
-1.453075,4.58158333333333,-23.3190895187587,3.78850595043536e-06,0.000428058921403466,5.4495832529596,"KAZALD1","Kazal type serine peptidase inhibitor domain 1","Down",3.36849644715702
1.24795,3.13296666666667,23.2917899511712,3.80982322318122e-06,0.000428770215859213,5.44357886873733,"LHX1","LIM homeobox 1","Up",3.36777539014655
2.372925,3.63835,23.2749877836206,3.82301534835318e-06,0.000428770215859213,5.43987911018838,"MAOB","monoamine oxidase B","Up",3.36777539014655
-1.004675,5.82341666666667,-23.1786317845725,3.89974123016442e-06,0.000435767407903005,5.41859967982216,"EZH2","enhancer of zeste 2 polycomb repressive complex 2 subunit","Down",3.36074525480842
-2.688875,2.95951666666667,-23.1248999820247,3.94333275153013e-06,0.000439024379670355,5.40668717645751,"JDP2","Jun dimerization protein 2","Down",3.35751136207606
